x,y,z,id
102.91000366210938,11.540000915527344,22.967864990234375,854
53.8800048828125,156.23001098632812,23.9378662109375,855
47.150001525878906,122.06000518798828,24.477859497070312,856
91.4000015258789,6.75,23.277877807617188,857
89.88999938964844,163.8400115966797,23.147872924804688,858
66.52000427246094,18.610000610351562,22.4378662109375,859
32.570003509521484,150.4300079345703,19.267868041992188,860
120.74000549316406,167.5,20.847869873046875,861
105.16000366210938,56.30000305175781,21.557861328125,862
58.46000289916992,18.520000457763672,25.537872314453125,863
85.26000213623047,0.030000001192092896,21.147857666015625,864
57.60000228881836,166.0,28.037872314453125,865
99.5999984741211,1.5400002002716064,26.397857666015625,866
103.70001220703125,162.74000549316406,24.517852783203125,867
47.660003662109375,27.48000144958496,26.99786376953125,868
88.8600082397461,15.65000057220459,22.85784912109375,869
60.260005950927734,109.18000030517578,23.1878662109375,870
65.86000061035156,24.810001373291016,23.207870483398438,871
55.35000228881836,135.6800079345703,23.857864379882812,872
59.43000411987305,25.610000610351562,23.23785400390625,873
106.69000244140625,154.27000427246094,22.867874145507812,874
97.06000518798828,161.02999877929688,22.2978515625,875
123.94001007080078,157.20001220703125,21.537857055664062,876
52.24000549316406,145.00001525878906,23.517852783203125,877
59.68000411987305,161.94000244140625,24.277862548828125,878
75.37000274658203,144.0600128173828,17.347869873046875,879
27.880001068115234,10.880001068115234,23.11785888671875,880
36.68000030517578,18.760000228881836,23.967864990234375,881
162.73001098632812,116.04000091552734,21.707855224609375,882
52.500003814697266,116.0,20.657867431640625,883
62.67000198364258,131.24000549316406,25.447860717773438,884
95.95000457763672,142.82000732421875,24.37786865234375,885
111.12000274658203,1.6000001430511475,23.537872314453125,886
81.43000793457031,5.880000114440918,22.397857666015625,887
54.410003662109375,40.090003967285156,23.797882080078125,888
74.55000305175781,164.77001953125,23.377853393554688,889
62.910003662109375,10.24000072479248,25.25787353515625,890
109.09000396728516,163.8400115966797,22.327865600585938,891
56.02000427246094,48.53000259399414,25.4378662109375,892
59.61000442504883,60.90999984741211,21.017852783203125,893
73.27000427246094,34.310001373291016,19.6878662109375,894
128.15000915527344,164.80001831054688,19.667877197265625,895
47.90000534057617,152.35000610351562,23.56787109375,896
84.09000396728516,164.8400115966797,21.137863159179688,897
61.06000518798828,123.55000305175781,22.037872314453125,898
63.060001373291016,52.660003662109375,18.757858276367188,899
109.27000427246094,7.490000247955322,22.00787353515625,900
63.650001525878906,169.42001342773438,25.347869873046875,901
36.92000198364258,8.280000686645508,21.857879638671875,902
85.35000610351562,126.74000549316406,20.387863159179688,903
112.75000762939453,13.230000495910645,21.057876586914062,904
49.72999954223633,38.3800048828125,22.037872314453125,905
35.560001373291016,143.91000366210938,23.56787109375,906
18.940000534057617,24.180002212524414,23.357864379882812,907
39.31999969482422,49.96000289916992,25.547866821289062,908
19.18000030517578,87.02000427246094,21.947860717773438,909
65.11000061035156,150.12001037597656,23.837875366210938,910
26.900001525878906,130.86000061035156,21.62786865234375,911
65.42000579833984,36.61000061035156,22.027877807617188,912
14.330000877380371,128.37001037597656,24.50787353515625,913
21.07000160217285,14.000000953674316,23.377853393554688,914
31.010000228881836,71.6300048828125,22.767868041992188,915
51.81999969482422,81.81000518798828,22.927871704101562,916
50.94000244140625,51.99000549316406,22.597869873046875,917
63.720001220703125,64.84000396728516,20.597854614257812,918
46.810001373291016,163.5900115966797,27.307876586914062,919
12.300000190734863,94.19999694824219,25.327880859375,920
150.37001037597656,15.780000686645508,17.37786865234375,921
28.400001525878906,100.75000762939453,27.24786376953125,922
22.920000076293945,167.7200164794922,24.307861328125,923
109.99000549316406,129.3400115966797,22.467864990234375,924
127.91000366210938,22.959999084472656,19.977874755859375,925
92.83000183105469,21.03000259399414,22.31787109375,926
164.8400115966797,105.8800048828125,19.417861938476562,927
71.97000122070312,11.870000839233398,21.62786865234375,928
30.700000762939453,42.19000244140625,22.027877807617188,929
43.75,146.35000610351562,22.717864990234375,930
74.79000854492188,123.35000610351562,20.1778564453125,931
105.18000793457031,31.12000274658203,23.717864990234375,932
15.420000076293945,106.64000701904297,22.797866821289062,933
35.20000076293945,92.2300033569336,23.077865600585938,934
113.43000793457031,141.53001403808594,24.56787109375,935
72.3800048828125,109.64000701904297,16.637863159179688,936
30.110000610351562,20.340002059936523,21.777862548828125,937
18.73000144958496,39.81999969482422,20.987869262695312,938
96.0300064086914,56.810001373291016,20.707870483398438,939
37.92000198364258,67.25,23.23785400390625,940
119.17000579833984,20.150001525878906,19.657867431640625,941
3.4300003051757812,104.75,22.587875366210938,942
108.49000549316406,115.94001007080078,23.017868041992188,943
113.05000305175781,20.59000015258789,21.62786865234375,944
83.37001037597656,134.19000244140625,20.727859497070312,945
111.95000457763672,73.68000793457031,23.047866821289062,946
3.640000343322754,8.680000305175781,23.287872314453125,947
43.93000030517578,97.35000610351562,24.61785888671875,948
11.570000648498535,101.26000213623047,26.207870483398438,949
5.6100006103515625,134.10000610351562,22.197860717773438,950
27.48000144958496,155.05001831054688,23.00787353515625,951
166.9300079345703,127.30000305175781,19.48785400390625,952
87.70000457763672,110.75000762939453,21.207870483398438,953
145.760009765625,141.8900146484375,24.9278564453125,954
110.37001037597656,39.6400032043457,20.697860717773438,955
44.480003356933594,63.36000442504883,21.99786376953125,956
158.25,126.4000015258789,17.237869262695312,957
54.280006408691406,97.41000366210938,23.777862548828125,958
101.4000015258789,20.05000114440918,20.48785400390625,959
153.1199951171875,106.29000854492188,18.667877197265625,960
3.080000400543213,30.720001220703125,23.597869873046875,961
78.63999938964844,39.58000183105469,20.897857666015625,962
44.209999084472656,85.25000762939453,23.577865600585938,963
161.08001708984375,166.3400115966797,22.75787353515625,964
92.07000732421875,86.59000396728516,20.117874145507812,965
23.220001220703125,89.2300033569336,25.37786865234375,966
84.6300048828125,44.95000457763672,19.577865600585938,967
89.31000518798828,137.87001037597656,18.49786376953125,968
94.19000244140625,91.51000213623047,20.967864990234375,969
25.76000213623047,35.68000030517578,24.56787109375,970
29.290000915527344,79.82000732421875,25.387863159179688,971
17.39000129699707,113.98001098632812,25.587860107421875,972
23.14000129699707,126.58000946044922,24.157867431640625,973
38.95000076293945,82.97000122070312,26.1778564453125,974
21.530000686645508,141.45001220703125,22.897872924804688,975
5.100000381469727,94.01000213623047,24.227874755859375,976
39.55000305175781,30.90999984741211,26.12786865234375,977
36.790000915527344,58.150001525878906,21.977859497070312,978
114.18000030517578,85.6300048828125,21.4278564453125,979
84.73999786376953,55.33000564575195,20.697860717773438,980
155.2100067138672,112.99000549316406,22.557861328125,981
89.45000457763672,52.01000213623047,21.827865600585938,982
100.55000305175781,62.42000198364258,21.287857055664062,983
83.18000793457031,70.55000305175781,19.87786865234375,984
78.70000457763672,92.87001037597656,20.037857055664062,985
30.979999542236328,94.77000427246094,23.837875366210938,986
152.77000427246094,34.55000305175781,17.457870483398438,987
88.72000885009766,153.79000854492188,24.717864990234375,988
167.8000030517578,120.16000366210938,21.857879638671875,989
135.9700164794922,15.840001106262207,21.957870483398438,990
133.02999877929688,-1.8400001525878906,22.887863159179688,991
92.20000457763672,30.490001678466797,21.707855224609375,992
10.530000686645508,37.230003356933594,24.807876586914062,993
158.1900177001953,85.12000274658203,21.767868041992188,994
27.299999237060547,67.06999969482422,20.61785888671875,995
74.26000213623047,80.69000244140625,20.797866821289062,996
19.540000915527344,147.57000732421875,22.227859497070312,997
151.11001586914062,163.28001403808594,24.777862548828125,998
123.70001220703125,60.61000442504883,22.75787353515625,999
3.890000343322754,0.21000000834465027,21.137863159179688,1000
77.92000579833984,52.55000305175781,20.597854614257812,1001
12.180000305175781,151.44000244140625,19.9378662109375,1002
154.45001220703125,11.430000305175781,23.017868041992188,1003
117.49000549316406,30.360002517700195,18.717864990234375,1004
21.96000099182129,64.42000579833984,22.977874755859375,1005
69.99000549316406,44.11000061035156,21.24786376953125,1006
93.43000793457031,76.39000701904297,20.457855224609375,1007
99.83000946044922,70.45000457763672,22.807861328125,1008
119.47000122070312,116.47000122070312,25.027862548828125,1009
95.82000732421875,82.42000579833984,19.247879028320312,1010
103.08000183105469,148.77000427246094,21.897872924804688,1011
144.3800048828125,30.71000099182129,16.827865600585938,1012
15.430001258850098,32.21000289916992,23.347869873046875,1013
137.510009765625,155.32000732421875,21.587860107421875,1014
4.660000324249268,23.82000160217285,24.99786376953125,1015
4.690000057220459,15.110000610351562,21.86785888671875,1016
54.310001373291016,121.33000183105469,22.817855834960938,1017
100.34000396728516,99.3800048828125,24.50787353515625,1018
164.5,22.700002670288086,18.4378662109375,1019
69.7300033569336,85.47000122070312,20.56787109375,1020
120.59001159667969,147.760009765625,23.537872314453125,1021
107.31001281738281,77.85000610351562,19.767852783203125,1022
123.17000579833984,109.19000244140625,26.267868041992188,1023
89.35000610351562,98.9000015258789,21.087875366210938,1024
143.5800018310547,130.6199951171875,24.887863159179688,1025
164.45001220703125,5.750000476837158,24.23785400390625,1026
133.27000427246094,40.560001373291016,20.367874145507812,1027
8.079999923706055,166.17999267578125,23.457870483398438,1028
130.5500030517578,75.02000427246094,20.9378662109375,1029
153.16000366210938,157.41000366210938,22.977874755859375,1030
60.05000305175781,78.08000183105469,20.297866821289062,1031
32.68000030517578,25.190000534057617,24.577865600585938,1032
145.29000854492188,25.970001220703125,19.99786376953125,1033
150.41000366210938,145.7100067138672,26.167877197265625,1034
101.24000549316406,75.2800064086914,20.037857055664062,1035
138.91000366210938,26.80000114440918,18.227859497070312,1036
168.07000732421875,36.72999954223633,22.887863159179688,1037
166.52000427246094,95.22000122070312,21.347869873046875,1038
145.8400115966797,79.02000427246094,20.1978759765625,1039
8.770000457763672,30.400001525878906,23.727874755859375,1040
157.67001342773438,102.6300048828125,19.407867431640625,1041
11.300000190734863,120.23001098632812,21.587860107421875,1042
140.90000915527344,162.8800048828125,23.037872314453125,1043
158.8400115966797,46.730003356933594,23.177871704101562,1044
168.85000610351562,168.3900146484375,24.717864990234375,1045
123.3800048828125,91.4000015258789,25.457855224609375,1046
86.08000946044922,78.26000213623047,20.537872314453125,1047
125.33000946044922,43.029998779296875,20.057861328125,1048
95.79000854492188,137.41000366210938,18.647857666015625,1049
9.800000190734863,4.970000267028809,24.077880859375,1050
109.05000305175781,68.06999969482422,24.37786865234375,1051
1.090000033378601,76.69000244140625,19.757858276367188,1052
151.9199981689453,129.44000244140625,20.267868041992188,1053
127.80000305175781,138.6800079345703,22.457870483398438,1054
125.60000610351562,97.76000213623047,26.797866821289062,1055
135.20001220703125,54.410003662109375,20.35784912109375,1056
142.87001037597656,64.07000732421875,23.657867431640625,1057
145.510009765625,110.54000854492188,23.637863159179688,1058
158.54000854492188,159.11001586914062,25.417861938476562,1059
137.77000427246094,47.09000015258789,20.307861328125,1060
152.19000244140625,92.16999816894531,22.2978515625,1061
99.97000885009766,106.85000610351562,21.98785400390625,1062
161.0,58.49000549316406,22.767868041992188,1063
169.08999633789062,109.15000915527344,22.597869873046875,1064
85.3800048828125,118.1600112915039,19.067855834960938,1065
134.04000854492188,91.06001281738281,24.447860717773438,1066
7.7400007247924805,157.1300048828125,22.6778564453125,1067
129.3000030517578,86.50000762939453,22.637863159179688,1068
134.5900115966797,123.39000701904297,24.447860717773438,1069
130.47000122070312,110.81000518798828,25.397872924804688,1070
114.260009765625,61.320003509521484,22.4278564453125,1071
161.8900146484375,72.57000732421875,22.227859497070312,1072
123.56001281738281,39.44000244140625,23.967864990234375,1073
149.4199981689453,48.53000259399414,21.167877197265625,1074
124.260009765625,81.10000610351562,22.837860107421875,1075
140.78001403808594,80.20000457763672,22.6878662109375,1076
142.9600067138672,50.970001220703125,20.857864379882812,1077
136.37001037597656,67.41000366210938,22.197860717773438,1078
105.19000244140625,119.3600082397461,19.31787109375,1079
134.16000366210938,141.57000732421875,22.417877197265625,1080
138.20001220703125,115.25000762939453,23.867874145507812,1081
147.47000122070312,56.920005798339844,20.447860717773438,1082
146.40000915527344,95.66000366210938,22.787857055664062,1083
142.67001342773438,106.41999816894531,25.347869873046875,1084
120.85000610351562,47.58000183105469,20.74786376953125,1085
108.93000793457031,109.24000549316406,20.61785888671875,1086
133.4300079345703,131.23001098632812,23.157867431640625,1087
154.6800079345703,119.54000854492188,22.107864379882812,1088
102.07000732421875,112.62000274658203,20.117874145507812,1089
134.3300018310547,105.14000701904297,25.387863159179688,1090
155.20001220703125,71.5300064086914,21.06787109375,1091
129.44000244140625,117.62000274658203,26.387863159179688,1092
139.69000244140625,99.8800048828125,25.027862548828125,1093
98.85000610351562,14.030000686645508,23.460952758789062,854
53.590003967285156,159.12001037597656,22.970962524414062,855
